paper_id,authors,author_ids,title,year,committee_presentation_decision,committee_publication_decision,abstract,body
2015/52,"Deborah Tavolacci,Wilburn Vigor,Reggie Fogelson","21,22,23",Política de unidad en la izquierda chilena 1956-1970,2015,Accept,Reject,"The patient was allowed up. I think Tom is going to want to see this. The plants were damaged by the frost. The child is writing a book. Layla wasn't ready to go home. When you’re accustomed to privilege, equality feels like oppression. Mary posted pictures of herself on her blog. If the harvest gets any worse, there could be a famine. Sami was annoying Layla. They told me that they could help us. You knew Tom would ask me to do that, didn't you? He hates shopping. He went straight back to Algiers. Tom looked for his pen. That's something that Tom has to do.",NA
2015/53,"Queenie Pienta,Joan Wehby,Brenda Bohrman,Bertha Fuhrmann","24,25,26,27",A Federal Role in Freight Planning and Finance,2015,Reject,Reject,Tom must be better at doing that than Mary. Second thoughts are best. We know the fact that she was born in Canada. Tom is going to be in Australia next year. I don't see any reason for doing this. It must've been expensive. Priests receive health insurance.,NA
2015/54,"Vinita Behne,Kamilah Losser,Lanette Daty,Lissette Macugay,Nestor Siemonsma,Suanne Airhart,Hershel Yellen","28,29,30,31,32,33,34","Texts, Transmissions, Receptions: Modern Approaches to Narratives",2015,Reject,Accept,Sami could feel everyone's eyes on him. Haven't you figured it out yet? I was not aware of the trick. I think Tom isn't a very good cook. Sami has to leave immediately. Sami has just left work.,NA
2015/55,"Tyree Nonemaker,Kathern Lorange,Wen Bayird","35,36,37",Indigenous Participation in Australian Economies II: Historical engagements and current enterprises,2015,Reject,Reject,"I wonder if I'm not supposed to do that. Who took part in the contest? Tom and Mary said they thought I might not need to do that today. I got an A on my essay. The Yanks are our friends. We used the computer in order to save time. The color green is often associated with environmentalism. I spent the whole morning studying English. She's just finished her report. Mounting research blames a confluence of rising sea levels driven by global warming and the damming and dredging of key rivers and their tributaries for the rapid sinking and shrinking of Asia's seven major delta systems, from the Indus in Pakistan to the Pearl in China. Would you go back to Australia if you could? I forgot your number. Tom and Mary said they could see ghosts. Sami is trying to keep himself calm. Tom spends a lot of time in the library. If only you had told me the whole story at that time! Here's a test I want you to take. It's nice of you to come. Man... you are one twisted fuck.",NA
2015/56,"Erwin Balwinski,Grayce Lohr,Tabitha Frawkin,Ariane Arnt,Billy Forsthoffer,Marline Scheidecker,Sid Horikoshi","38,39,40,41,42,43,44",Fictions of African Dictatorship: Postcolonial Power Across Genres,2015,Accept,Reject,"She's a complete joke. I told you I'd help. Tom really needs to learn French. They went to an expensive restaurant for lunch. Mary told me she wanted to die. Soon, he learned how to speak English. I want to reach the hotel before it gets dark. She enjoyed her stay. It's rather strange. I am talking about my brother. It's time you two talked. I know I might not have to do that. Can you believe I'm doing this? She promised her mother to come home before nine without fail. I promise I won't tell anyone who you are.",NA
2015/57,Moshe Tennyson,45,Brexit and Beyond: Rethinking the Futures of Europe,2015,Reject,Reject,"It'll soon be six o'clock. I used to get bullied in school. He would make everyone happy. I hope that you get that job in Australia that you want. He has no house to live in. He is my husband's best friend. I read one or two books every week. Tom began to look for a job three months before he graduated from college. Do you come back from Tibet? I believe in God. Tom probably wanted to go out and play. Sami came to Layla's door and left her a gift. I didn't think Tom would like you. Tom wakes up when it is already quite light. I'm the one who helped Tom paint his house. He doesn't realize what he's lost. Sami had a relationship outside of marriage. You don't have to eat it. He has two daughters, both of whom are married to doctors.",NA
2015/58,Leigha Puryear,46,"Compound Histories: Materials, Governance and Production, 1760-1840",2015,Accept,Reject,"Tell me this isn't true. Mennad is the only family I have. We thought that the message was true. Sorry, we don't serve Kabyle food. Are you sure you know what Tom has to do? I think I did pretty well. We were very tired at the time.",NA
2015/59,"Shakira Heidtke,Jennette Truly,Emmy Farfalla","47,48,49",The Jesuit Mission to New France: A New Interpretation in the Light of the Earlier Jesuit Experience in Japan,2015,Accept,Reject,"I'll stay right behind you. The fairy changed the prince into a cat. He hasn't left the room yet. Tom and Mary knew more than they were letting on. Kylian Mbappé is only 19 years old. Tom said that he knew that Mary was happy. I can show you a better way to do that. ""We're just friends,"" said Tom. He hasn't seen anything like this before. Please ensure you always include a link-back in your replies. "">>"" in plain ASCII + number (e.g. >>1).",NA
2015/60,Nakia Juliusson,50,The Bronze-Iron Age of Indonesia,2015,Accept,Accept,"What causes a car to backfire? You'll soon get accustomed to this cold weather. How did you get to know them? You didn't do that by yourselves, did you? Tom was my French teacher. I began to write a book. Europe is in crisis. Sami wanted to make his behavior acceptable.",NA
2015/61,Jenniffer Biber,51,Competition Law and Economic Regulation in Southern Africa: Addressing Market Power in Southern Africa,2015,Reject,Reject,"They think their government doesn't care about them. Tom sent me a text just a minute ago. Did something happen at school today? I know Tom and Mary can't come to Boston, but I wish they would. Tom and Mary make compost at home. Both Tom and Mary can speak French. Dissolve the tablet in a glass of water. Sami read Layla's will. This singer was made popular by his good looks. Push the red button.",NA
2015/62,"Zina Goeller,Fallon Schiefelbein,Hassie Krysinski,Daine Goger,Connie Baldearena,Deanne Bainbridge,Giuseppe Anos","52,53,54,55,56,57,58",The Twilight of the Avant-Garde: Spanish Poetry 1980–2000,2015,Accept,Reject,"What film did ye see? Tom probably won't remember to do that. I don't think Tom knows where Mary lives. I think that Tom has been barking up the wrong tree. I was able to do it with a little help from Tom. I know I haven't lived the model life. I'll give this apple to whoever wants it. These days, the motives for marriage are not necessarily pure. Tom promised that he'd do that again. Investigators pieced together Fadil's life. Reading a book is interesting. You shouldn't trust that man. Thanks! I'll see you soon!",NA
2015/63,"Viki Ondik,Silvia Thiebeault,Sherri Eisenberg,Krissy Bahl","59,60,61,62",Las Redes Sociales en el Norte de Chile: A Spanish Translation of Social Media in Northern Chile,2015,Reject,Accept,"Can you tie a bow? Sami bought some bread. I reckon we'll see him once more. Mary did exactly as she was told. I think that Tom is still interested. The bamboo bent but did not break. You've been candid with me, so I'll be candid with you. I'll be back within a couple of hours. Tom snores louder than anyone else I know. How do you milk a cow? Anyone could have done what you did. Treat a work of art like a prince. Let it speak to you first. I thought that you were in charge. I can't tell you how much I've looked forward to this moment. Please let me know when I should get off. Now is the time to start doing that. Your ideas are ahead of the times.",NA
2015/64,"Lynda Sukut,Silva Rispoli,Angelyn Tara,Yolanda Habif","63,64,65,66",Exploring 'Unseen' Social Capital in Community Participation: Everyday Lives of Poor Mainland Chinese Migrants in Hong Kong,2015,Reject,Reject,"Tom is out digging in the cabbage patch. I hope you realize that I'm putting my reputation on the line by helping you. The bus stopped, but nobody got off. He told me he was ready to go. I am angry with myself because I considered someone like you. Tom tried to look busy.",NA
2015/65,"Kera Coiner,Tatiana Deharo,Tina Newmyer,Micheal Rens,Mariann Poague,Sherryl Hagene","67,68,69,70,71,72","Ethics and Aesthetics of Translation: Exploring the Works of Atxaga, Kundera and Semprún",2015,Accept,Reject,"That's what most of my friends call me. The forest is burning. Tom was advised by Mary not to go there by himself. Snow fell early this winter. Tom needed help with the plumbing. Have Tom and Mary been drinking today? I want to let this room to a student. To tell the truth, I have no money with me now. When can you let me know the result? I hope you're not going to do that. I almost always do that right after breakfast. Sami wasn't here last semester. Let's not let the same thing happen again. I'm hoping you can do that with me. Facebook is blocked in China. He needed you.",NA
2015/66,"Markus Veltz,Ron Haye,Kisha Hartory,Lance Keady,Karrie Layhew,Regenia Hirschberg,Anneliese Cercone","73,74,75,76,77,78,79",Gershom Scholem and the Mystical Dimension of Jewish History,2015,Reject,Reject,"She was standing alone in the parking lot. Don't worry about it. Everything's going to be fine. His breath reeks of alcohol. I'm not sure Tom should do that. I think I can arrange that. I returned from school. Your article was published today. Tom seemed to want Mary to stay. I don't like alcohol, period. Tom looks like he doesn't want to be here. I know that Tom is slow. Tom needs to go back to Australia. Canada has signed a trade agreement with the European Union. I was your nurse when you were in the hospital. Do Tom and Mary have any brothers or sisters? Sami is not too good.",NA
2015/67,"Delcie Colpack,Echo Lauters,Mireya Churchfield,Racheal Mcgunagle,Vance Klaft,Ghislaine Devier,Albert Catano","80,81,82,83,84,85,86",In Search of Middle Indonesia: Middle Classes in Provincial Towns,2015,Reject,Reject,"Sami told Layla that his name wasn't Majid. Tom realized he was being followed. You really are a piece of work. Tom is trying to do what you asked him to do. My art teacher hated my guts. Tom and Mary are still at home. Sami was doing that job. Did you learn Finnish just because you loved her? Tom looked like he didn't have a care in the world, but nothing could've been further from the truth. Tom doesn't doubt his ability to do that. You always do that for Tom, don't you? Tell me which constructed language is the most valuable and why you think so. Is it my turn to pay? Tom grinned sheepishly.",NA
